listing_year,title,author,detail_url,title_eng,language,faculty,programme,department,submitted,defended,abstract,key_words,pdf_url,abstract_length,is_ai_focused_zero_shot,ai_confidence_zero_shot,is_ai_focused_llm,ai_confidence_llm,is_ai_focused
2026,Predikce ukazatelů interakce čtenářů se zprávami pomocí strojového učení,akhunova albina,https://vskp.vse.cz/96516_predikce-ukazatelu-interakce-ctenaru-se-zpravami-pomoci-strojoveho-uceni?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=3,predikce ukazatelů interakce čtenářů se zprávami pomocí strojového učení,english,fakulta informatiky a statistiky,data analytics,katedra informačního a znalostního inženýrství,7. 5. 2025,29. 1. 2026,"in the digital environment, where a large number of news articles are published every day, understanding the factors influencing user engagement is crucial for publishers, digital platforms, and advertisers. the level of engagement, expressed for example through the number of comments, shares, or clicks, reflects not only the attractiveness of the content but also its emotional impact and relevance. predicting this engagement based on textual features allows for estimating the potential success of an article even before its publication. at the same time, it helps publishers find a balance between creating compelling content and maintaining credibility and responsibility towards users. this bachelor’s thesis focuses on predicting user engagement with news using machine learning methods and natural language processing (nlp) techniques. the goal is to develop a model that can predict the expected level of interaction with an article based on textual elements, particularly headlines and teasers. the analysis is based on articles published on the idnes.cz portal. the thesis combines a theoretical overview of current research with the practical implementation of a machine learning model. in addition to the model’s design and training, the work also evaluates its results and suggests possibilities for further development in the field of user engagement prediction.",news; idnes.cz; machine learning; user engagement; nlp,https://insis.vse.cz/zp/91466,1379,True,0.8779901266098022,True,0.92,True
2026,Využití IP sítí pro přenos digitálního audia,capková michaela,https://vskp.vse.cz/98137_vyuziti-ip-siti-pro-prenos-digitalniho-audia?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=4,use of ip networks for digital audio transmission,english,fakulta informatiky a statistiky,multimédia v ekonomické praxi,katedra multimédií,7. 12. 2025,28. 1. 2026,"this bachelor’s thesis explores the use of ip networks for digital audio transmission, focusing on application in professional broadcast environments. with the ongoing shift from traditional analog and digital point-to-point systems to more flexible and scalable options, audio over ip technologies have gained significant relevance. this thesis presents an overview of digital audio fundamentals, ip networks, and key ip audio solutions such as dante, aes67, and madi. the emphasis is placed on synchronization through the precision time protocol (ptp) and the challenges of interoperability between different audio solutions. the practical section examines the implementation of aoip in czech television’s mobile broadcasting unit dsng46. using five simplified network models and insights from four semi-structured interviews with engineers and crew members, the thesis analyzes how aoip technologies influence workflow and production efficiency. the findings indicate that aoip enables improved scalability, reduced cabling, and faster reconfiguration, making it suitable for mobile broadcast production. however, it also presents challenges in terms of system complexity, increased demand for network expertise, and potential limitations in device compatibility. despite these drawbacks, the benefits of aoip are evident when proper planning, training, and infrastructure are in place. the thesis concludes that aoip represents a forward-looking solution in outside broadcasting units and highlights areas for further research and improvement.",aes67; interoperability; dsng; audio over ip (aoip); digital audio; broadcast technology; synchronization; dante; madi; ip networks,https://insis.vse.cz/zp/81430,1547,False,0.7531318664550781,False,0.0,False
2026,Redesign brandingu hororového filmu,demchenko anna,https://vskp.vse.cz/96944_redesign-brandingu-hororoveho-filmu?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=4,redesign brandingu hororového filmů,english,fakulta informatiky a statistiky,multimédia v ekonomické praxi,katedra multimédií,8. 12. 2025,27. 1. 2026,"this bachelor thesis focuses on creating a modern branding for the horror film suspiria (1977) that ensures genre recognizability while being visually appealing to contemporary audiences. the theoretical part analyses a curated selection of horror movie posters from different decades to identify recurring visual elements that regularly appear in horror posters and help viewers recognise the genre. these insights form the basis for understanding which visual cues support genre recognition and can be effectively incorporated into a contemporary redesign. the thesis also discusses the role of film branding and posters as essential carriers of visual identity. the practical part develops a new branding concept for suspiria, consisting of a poster, a blu-ray collector’s edition, and a vinyl record design. the design process draws on visual research, mood boards, and exploration of multiple conceptual directions before establishing a final cohesive visual identity. to evaluate whether the new branding achieves genre recognizability and visual appeal, an online survey was conducted. the results indicate that the redesigned materials communicate the atmosphere and genre features of horror well and are also perceived as visually appealing by contemporary viewers. overall, the thesis demonstrates a coherent branding solution for suspiria that functions effectively across the poster, blu-ray edition, and vinyl release.",horror; poster; a24; film; branding; suspiria,https://insis.vse.cz/zp/88744,1431,False,0.524484395980835,False,0.0,False
2026,Explorativní analýza vlivu nastavení hyperparametrů agenta Q-learningu v testu algoritmického IQ,dlouhý matyáš,https://vskp.vse.cz/98957_explorativni-analyza-vlivu-nastaveni-hyperparametru-agenta-q-learningu-v-testu-algoritmickeho-iq?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=5,explorative analysis of the effects of hyperparameters on q-learning in the test of algorithmic iq,english,fakulta informatiky a statistiky,aplikovaná informatika,katedra informačního a znalostního inženýrství,8. 12. 2025,26. 1. 2026,"this thesis explores how q-learning hyperparameter configurations affect q-learning performance in the algorithmic intelligence quotient (aiq) test. using a dataset of 945 configurations across 100,000 interactions and 10,000 environments within the test, four analytical approaches are applied: regression models, decision trees, time series analysis and association rule mining. the findings show that learning and exploration rate influence short- and long-term performance, with higher values enabling fast initial improvement but lower values leading to stronger later aiq scores. upper extreme values of discount factor and eligibility trace decay rates were found to severely hinder performance, especially when combined with high learning rates. the analyses also reveal compensatory relationships between hyperparameters, namely the learning rates, eligibility trace decay rates and discount rates. extreme upper values of gamma or lambda are not detrimental to performance on their own, but they do result in poor performance when not compensated by a moderate value of the other parameter. higher learning rates similarly demand smaller eligibility trace decay rates. finally, a python script implementing the full suite of analyses was developed, allowing the same exploratory procedure to be applied to new aiq test data with other agents, opening an avenue for future refinement and research.",universal intelligence; reinforcement learning agents; q-learning; time series; association rules; aiq test; hyperparameters; exploratory data analysis; regression; decision trees,https://insis.vse.cz/zp/89605,1406,False,0.7614843845367432,False,0.0,False
2026,"A Comparative Analysis of Oracle and Snowflake: Evaluating Performance, Scalability, and the Shifting Landscape of Modern SQL Databases",labazina mariia,https://vskp.vse.cz/100473_a-comparative-analysis-of-oracle-and-snowflake-evaluating-performance-scalability-and-the-shifting-landscape-of-modern-sql-databases?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=8,"a comparative analysis of oracle and snowflake: evaluating performance, scalability, and the shifting landscape of modern sql databases",english,fakulta informatiky a statistiky,aplikovaná informatika,katedra informačních technologií,10. 5. 2026,2026,"this thesis compares oracle autonomous data warehouse and snowflake as platforms for ai-driven analytics in regulated financial environments. the comparison is based on three evaluation criteria: architectural design and workload support, performance and ai capabilities, and price and total cost of ownership. the results are validated by controlled comparative experiments on real-world test instances using a dataset on bank account fraud containing 6 million rows. a key empirical finding is the non-deterministic behaviour of snowflake cortex ai’s classification when executing identical fraud detection queries, which is structurally incompatible with audit trail integrity requirements in regulated environments and is not described in existing vendor literature. the thesis concludes that platform selection is a strategic rather than a purely technical decision, and proposes an additional hybrid deployment model for organisations with heterogeneous analytical and transactional requirements.",oracle autonomous data warehouse ; snowflake; cloud data warehouse; comparative  analysis; ai-driven analytics; financial sector; evaluation framework,,1002,False,0.7843510508537292,False,0.01,False
2026,Detection of Data Exfiltration in Enterprise Network Traffic,kinsht elizaveta,https://vskp.vse.cz/101407_detection-of-data-exfiltration-in-enterprise-network-traffic?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=8,a unified deep neural network model for enterprise data exfiltration detection,english,fakulta informatiky a statistiky,data analytics,katedra informačních technologií,15. 5. 2026,2026,"enterprise data exfiltration is a cross-sector problem that existing signature-based data leak prevention and detection (dlpd) systems address only partially. rule engines are accurate on known cleartext content but miss novel encodings, encrypted channels, and behaviours that blend into legitimate enterprise traffic. the academic literature on machine-learning-based detection has produced many specialised detectors for individual exfiltration vectors (dns tunnels, timing channels, side channels) but very few unified models that cover the full spectrum of mitre att&ck ta0010 techniques in a single pass. this thesis evaluates whether a single packet-level sequence model can close that gap. three classifiers are trained under matched capacity on two disjoint controlled lab captures produced by firm a: a vanilla unidirectional lstm baseline, a hierarchical-attention bidirectional gru (hagru, liu and liu, 2021), and a time-aware historical-attention lstm (th-lstm, xie et al., 2024). the captures contain fifteen mitre-mapped exfiltration scenarios and are encoded as a 31-dimensional protocol-agnostic packet-level feature vector consumed through stride-1 sliding windows of length 30. the baseline lstm reaches 0.9945 pr-auc on the held-out capture. at matched capacity, th-lstm leads the baseline on threshold-dependent metrics (f1, mcc) and wins per-technique pr-auc on 13 of 15 phases; hagru does not outperform the baseline. the contribution is a quantified coverage comparison against a deployed signature dlpd and a failure-mode decomposition rather than a production-ready detector.",sequence models; data exfiltration; network traffic classification; lstm; deep learning,,1601,False,0.8097476959228516,True,0.96,True
2026,Empirické srovnání technik augmentace textu v neuronové klasifikaci textu,tranová phuong nhi,https://vskp.vse.cz/100741_empiricke-srovnani-technik-augmentace-textu-v-neuronove-klasifikaci-textu?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=8,an empirical comparison of text augmentation techniques in neural text classification,english,fakulta informatiky a statistiky,data analytics,katedra informačního a znalostního inženýrství,11. 5. 2026,2026,"text classification is a fundamental task in natural language processing, and its performance depends heavily on the availability of sufficient training data. text data augmentation (tda) offers a way to artificially expand datasets by generating semantically similar variations of existing samples, potentially improving model generalization and robustness. the goal of this thesis is to review tda techniques with a focus on their application in neural text classification, to select suitable datasets and architectures, and to empirically compare the effectiveness of three augmentation methods: easy data augmentation (eda), back-translation, and a combined wordnet and glove embedding approach. the selected models are lstm and bidirectional lstm, chosen to isolate the effect of augmentation without the confounding influence of large-scale pretraining. experiments are conducted on two datasets with distinct linguistic characteristics — the ecthr a legal dataset (formal, multi-label) and a recipe reviews dataset (informal, multi-class) — under both a 50% and a 100% training data regime. the evaluation addresses three aspects: the overall impact of augmentation on classification performance, the relative benefit of augmentation in low-data versus full-data settings, and the effectiveness of individual techniques across domains with different linguistic properties. the results show that augmentation effects are highly dataset- and technique-dependent: wn+glove achieves the strongest performance on formal legal text at negligible computational cost, while back-translation yields the best results on informal reviews through structural paraphrasing, albeit at substantially higher cost. eda underperforms on short informal reviews where random word-level perturbations risk destroying sentiment-bearing content. overall, the thesis provides a theoretical background on tda and neural text classification and an empirical comparison of augmentation techniques across multiple evaluation criteria including predictive performance, class-level analysis, and computational cost.",text classification; lstm; text data augmentation; natural language processing; bidirectional lstm,,2091,True,0.8652616739273071,True,0.95,True
2026,Analýza a vizualizace dat z chytrých hodinek pomocí Power BI,boušek adam,https://vskp.vse.cz/100460_analyza-a-vizualizace-dat-z-chytrych-hodinek-pomoci-power-bi?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=8,analysis and visualization of smartwatch data using power bi,english,fakulta informatiky a statistiky,data analytics,katedra ekonomické statistiky,10. 5. 2026,2026,"smartwatches continuously capture and generate vast amounts of physiological data, which is typically viewed in isolation. this thesis addresses this limitation by developing a comprehensive application that puts this data into context. objective continuous data from a garmin wearable were merged with subjective data collected via a custom daily questionnaire and publicly available environmental data. the resulting power bi application features an overview dashboard for general daily, weekly, or monthly tracking, as well as a dedicated analytical dashboard for dynamically exploring relationships in the integrated data. to demonstrate the analytical capabilities of this application, a foundational population-level study examining the impact of sleep schedule irregularity on positive mood was adapted for a single-subject design. the individual analysis revealed a structural correlation between bedtime variability and sleep duration variability. furthermore, the results demonstrated that continuous day-to-day fluctuations in sleep timing (specifically sleep onset and offset) were the strongest predictors of poorer emotional states. interestingly, while the original adolescent cohort study found total sleep duration variability to be the primary driver of mood, in the case of personal adaptation, irregular bedtimes and wake times were better predictors of daily affective states for this specific individual.",analysis of sensor data; smart watch; data visualization; wearables; affective states; power bi,,1426,False,0.5010741353034973,False,0.0,False
2026,Analýza dynamiky volatility při otevření trhu s využitím vysokofrekvenčních dat,langer matyáš,https://vskp.vse.cz/100444_analyza-dynamiky-volatility-pri-otevreni-trhu-s-vyuzitim-vysokofrekvencnich-dat?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=8,analysis of volatility dynamics at market open using high-frequency data,english,fakulta informatiky a statistiky,data analytics,katedra ekonometrie,10. 5. 2026,2026,"this bachelor thesis tests whether the direction of the overnight gap shapes rest-of-day  realised volatility asymmetrically, and whether the realised volatility of the first 15 minutes  of trading improves the forecast accuracy of the standard har-rv model. the empirical  setup uses one-minute price data for eight large-capitalisation us equities across  the technology, financials, consumer staples, and energy sectors over 501 trading days from  january 2024 to december 2025. two hypotheses are tested. the first is directional,  predicting that a negative overnight gap generates more rest-of-day volatility than a positive  gap of equal magnitude. the second predicts that incorporating the opening 15-minute  realised volatility lowers out-of-sample forecast errors against a pre-open baseline.  the asymmetry holds at the 5% level in five of the eight stocks (nvda, msft, kmi, jpm,  visa), while consumer staples (pg, pep) and xom do not produce the predicted ordering.  the opening 15-minute predictor lowers mean absolute error in every stock and  is significant under the diebold-mariano test for all eight assets under mae loss and seven  of eight under mse loss. the first minutes of regular trading therefore carry price discovery  information that the standard har-rv specification does not absorb.",overnight gap; har-rv; high-frequency data; volatility forecasting; realised volatility,,1315,False,0.5277211666107178,False,0.0,False
2026,Možnosti použití algoritmů strojového učení v oblasti analýzy přežívání,kutukov nikolay,https://vskp.vse.cz/96926_moznosti-pouziti-algoritmu-strojoveho-uceni-v-oblasti-analyzy-prezivani?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=11,application of machine learning in survival analysis,english,fakulta informatiky a statistiky,data analytics,katedra informačních technologií,11. 5. 2026,2026,"this bachelor thesis focuses on the application of machine learning algorithms in the domain of survival analysis. the aim is to conduct a comparative analysis between classical survival analysis approaches and modern machine learning algorithms, assessing their performance and interpretability.",cox regression; survival analysis; machine learning; random survival forest,,296,True,0.9586877822875977,True,0.95,True
2026,"Analýza leteckého trhu: zotavení po COVID pandemii, ztracený potenciál a ekonomická omezení",šimeček eduard,https://vskp.vse.cz/100357_analyza-leteckeho-trhu-zotaveni-po-covid-pandemii-ztraceny-potencial-a-ekonomicka-omezeni?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=11,"assessing the aviation market: covid recovery, lost potential, and economic constraints",english,fakulta informatiky a statistiky,data analytics,katedra ekonometrie,10. 5. 2026,2026,"this thesis investigates the recovery of the global aviation industry following the shock of the covid pandemic. the primary objective is to quantify the covid impact on the aviation industry by measuring the speed of the market recovery and calculating the sector’s total lost potential. by applying the geometric distributed lag model to data from several european countries and the united states, the study determines the half-life of the crisis to measure how the initial impact gradually faded over time. additionally, a simple prediction is used to estimate the volume of lost passengers and flights. the work also explores two secondary objectives: testing the relationship between household wealth and flight demand using real wages in czechia and evaluating how energy costs influence the supply of available flights. the findings confirm that higher purchasing power increases consumer demand. however, the impact of energy costs was only partially proven, showing that jet fuel prices restrict flight supply in the united states, while crude oil prices in czechia proved statistically insignificant.",aviation industry; market recovery; covid pandemic; geometric distributed lag model; air passenger traffic; flight demand; real wages; fuel costs,,1110,False,0.6188596487045288,False,0.0,False
2026,Věrnost značce u Generace Z v segmentu dostupného luxusu prostřednictvím organického obsahu na sociálních sítích,panzer killian,https://vskp.vse.cz/100779_vernost-znacce-u-generace-z-v-segmentu-dostupneho-luxusu-prostrednictvim-organickeho-obsahu-na-socialnich-sitich?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=11,brand loyalty among generation z in the accessible luxury segment through organic social media content,english,fakulta informatiky a statistiky,informační média a služby,katedra systémové analýzy,11. 5. 2026,2026,"this thesis investigates how organic social media content – characterised by storytelling, perceived authenticity, and personalisation – contributes to emotional attachment and brand loyalty among generation z consumers in the accessible luxury (masstige) segment. using a sequential mixed-methods design, the study combines a quantitative content analysis of 149 instagram posts published by the czech masstige brand spill the matcha with seven qualitative semi-structured interviews with generation z consumers who follow and purchase from the brand. posts are classified into five inductively derived content archetypes and evaluated against internal reach and impression data; interview data are analysed through six-phase thematic analysis. the findings confirm all three research propositions: storytelling content – particularly founder-led, behind-the-scenes narrative – generates substantially higher audience reach than product-centred posts; perceived authenticity functions as a gating condition for trust and purchase rather than merely an engagement amplifier; and personalisation enacted through brand responsiveness and community-inspired content creation is the primary mechanism through which followers convert into loyal repeat customers. the study also surfaces two emergent findings: the inadequacy of like-to-impression ratio as an engagement proxy for educational content, and the role of ethical brand conduct as an independent condition for love-brand status among value-conscious generation z consumers. the integrated evidence supports the central argument that organic social media content employing storytelling, authenticity, and personalisation constitutes a commercially viable and replicable strategy for founder-led masstige brands seeking to build genuine, long-term relationships with generation z audiences through owned social media alone.",brand loyalty; generation z; masstige; relationship marketing; instagram; personalisation; authenticity; storytelling; emotional attachment; organic social media content,,1877,False,0.6701269745826721,False,0.01,False
2026,Kauzální vliv zdravotnických zdrojů na úmrtnost: mezinárodní komparativní analýza,hobza ondřej,https://vskp.vse.cz/100424_kauzalni-vliv-zdravotnickych-zdroju-na-umrtnost-mezinarodni-komparativni-analyza?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=12,causal impact of health care resources on mortality: an international comparative analysis,english,fakulta informatiky a statistiky,matematické metody v ekonomii,katedra ekonometrie,10. 5. 2026,2026,"this thesis examines the effect of healthcare resources on mortality in a panel of 127 low-, lower-middle-, and upper-middle-income countries observed from 2000 to 2018. the analysis focuses on physician density and per capita health expenditure as the main healthcare inputs, while infant mortality, under-five mortality, and maternal mortality are used as the outcome variables. to address non-stationarity and unobserved country heterogeneity, the empirical strategy combines first-differenced two-way fixed-effects models with driscoll--kraay standard errors and a double/debiased machine learning estimator for static panel data, implemented with four flexible learners.  the results provide the strongest evidence for a negative relationship between per capita health expenditure and under-five mortality. in the dml estimates, the lasso coefficient on log per-capita health expenditure for under-five mortality is approximately -0.04 and statistically significant at the five percent level, while the elastic net and random forest estimates are similar in sign and magnitude but only marginally significant. for infant mortality, the estimated health-expenditure coefficients are also negative across learners, but they do not reach conventional five-percent significance levels. physician density, by contrast, does not provide robust evidence of mortality-reducing effects once flexible functional forms are allowed. moreover, the positive physician-density coefficient is inconsistent with theoretical expectations and may reflect remaining endogeneity, including reverse causality. the interaction models likewise do not support the hypothesis that physician density becomes more effective when supported by greater nursing availability or higher health expenditure. overall, the findings suggest that health financing is more consistently related to short-run improvements in child mortality than physician availability.",causal inference; double/debiased machine learning; healthcare resources; child and maternal mortality; fixed effects,,1932,False,0.5220184326171875,False,0.0,False
2026,Srovnávací analýza nástrojů podporujících návrh modelů OntoUML,mykoliuk anastasiia,https://vskp.vse.cz/100584_srovnavaci-analyza-nastroju-podporujicich-navrh-modelu-ontouml?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=12,comparative analysis of tools supporting the design of ontouml models,english,fakulta informatiky a statistiky,informační média a služby,katedra informačního a znalostního inženýrství,11. 5. 2026,2026,"this thesis focuses on selected tools supporting the design of ontouml models. the main goal is to test these tools and evaluate the results. the subject of the thesis is the assessment of four ontouml modelling environments: oled, menthor editor, visual paradigm with the ontouml plugin, and openponk. the tools are evaluated with respect to their compliance with the ontouml specification, support for formal correctness, and user experience. the thesis describes the theoretical foundations of ontouml and their impact on the requirements placed on the tools. the thesis concludes with the author evaluating the testing results and formulating recommendations for tool selection based on the needs of different user profiles. based on the findings, the reader can assess the strengths and weaknesses of each tool and select the one that best fits their modelling context and requirements.",ontouml; conceptual modelling; ontology engineering; unified foundational ontology; tool evaluation,,891,False,0.5783785581588745,False,0.0,False
2026,Deep Learning in Medical Imaging: Classification of Lumbar Spine Degeneration from MRI Scans,lukešová johana,https://vskp.vse.cz/100777_deep-learning-in-medical-imaging-classification-of-lumbar-spine-degeneration-from-mri-scans?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=13,deep learning in medical imaging: classification of lumbar spine degeneration from mri scans,english,fakulta informatiky a statistiky,data analytics,katedra informačního a znalostního inženýrství,11. 5. 2026,2026,"the bachelor thesis focuses on the classification of lumbar spine degeneration from mri scans using deep learning methods. the theoretical background covers neural networks for image processing, including convolutional neural networks, transfer learning, vision transformers, and medical image segmentation architectures.  the practical part is based on the rsna 2024 lumbar spine degenerative classification competition. after exploratory analysis of the mri dataset, several direct classification benchmarks are trained and evaluated. since each diagnosis depends on a specific condition, imaging plane, spinal level and side, the solution is further extended into a localization-guided workflow.  the final pipeline combines anatomical localization, slice selection, roi-based classification and model ensembling for making the predictions. the results show that this task cannot be treated as simple classification framework and that incorporating anatomical structure is essential.",convolutional neural networks; vision transformers; medical imaging; lumbar spine degeneration; image classification; anatomical localization; deep learning,,986,True,0.9188934564590454,True,0.95,True
2026,Vývoj aplikace pro správu osobních financí v jazyce Python,langa lukáš,https://vskp.vse.cz/100528_vyvoj-aplikace-pro-spravu-osobnich-financi-v-jazyce-python?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=13,development of a personal finance application in python,english,fakulta informatiky a statistiky,aplikovaná informatika,katedra multimédií,10. 5. 2026,2026,"the fragmentation of financial data across digital services complicates personal financial over- sight. a notable market gap exists for applications that provide both user data sovereignty and the granular, collaborative permission systems required by modern households. this work addresses the resulting need for a centralized, privacy-oriented tool. the development process follows the waterfall model, ensuring a systematic transition from market analysis to technical deployment. the application leverages a unified python ecosystem, utilizing the flask framework for backend logic and reflex for a reactive, data-driven frontend, with postgresql ensuring robust data persistence. a key technical contribution of this work is the implementation of a hierarchical role-based access control system, which facilitates shared financial oversight within households while maintaining data integrity. the final result is a fully functional, production-ready platform that provides users with total data autonomy and actionable financial insights through advanced visualization.",web application; personal finance managemen; python; flask; reflex,,1074,False,0.6431424617767334,False,0.0,False
2026,Embedded zařízení pro tethered fotografování,hennel ondrej,https://vskp.vse.cz/100770_embedded-zarizeni-pro-tethered-fotografovani?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=14,embedded device for tethered photography,english,fakulta informatiky a statistiky,aplikovaná informatika,katedra multimédií,11. 5. 2026,2026,"tethered photography setups typically rely on a laptop running specialized software, which can introduce configuration, maintenance and security challenges in shared studio environments. this thesis proposes a solution to these workflow frictions by designing and implementing a prototype of a dedicated embedded device for tethered photography. the prototype uses a raspberry pi 5 with a 7-inch touch display as the hardware platform. an application written in python serves as the user interface and manages the camera connection. gtk is used for the ui and the libgphoto2 library is used for camera communication. this application runs on top of a custom embedded linux distribution created using the yocto project to ensure maintainability and reproducibility. testing with potential users validates the prototype and provides suggestions for future improvements. the main contribution of this thesis is a reproducible prototype based on open-source software and accessible hardware that can serve as a foundation for future work.",embedded linux; tethered photography; yocto project; raspberry pi; gtk; gphoto,,1034,False,0.743598997592926,False,0.01,False
2026,Vestavěný palubní systém pro jachtu,voženílek jan,https://vskp.vse.cz/100474_vestaveny-palubni-system-pro-jachtu?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=14,embedded onboard system for a yacht,english,fakulta informatiky a statistiky,aplikovaná informatika,katedra multimédií,10. 5. 2026,2026,"this bachelor thesis addresses the need for an affordable and customizable onboard navigation instrument for small recreational yachts that combines basic gnss navigation, voyage logging, and safety workflows in a purpose-built interface. the theoretical part introduces gnss positioning, marine navigation data exchange, existing chartplotter and software alternatives, and user-interface constraints in a cockpit environment. the practical part evaluates this approach through custom-built software called helm~os. it runs on a functional raspberry~pi~5-based prototype with a waveshare lc76g gnss module, touchscreen display, dc/dc power supply, and custom petg enclosure. the application is implemented natively in qt. the software receives nmea~0183 data over uart, validates and parses navigation, satellite, time, and accuracy information. it displays position, speed over ground, course over ground, and gnss status, and records voyage data in an electronic logbook with csv and gpx export. it also implements two safety workflows: man overboard and anchor alarm. the system was verified by automated unit tests, processing of a synthetic nmea replay stream, and an integrated live-gnss field test on a vessel. the result meets the main functional goals at prototype level, while remaining limited by cold-start time, brightness and viewing angles of the consumer display, touch-control limitations in wet conditions, and the absence of a certified ingress-protection rating.",nmea 0183; marine navigation; embedded system; gnss; raspberry pi; yacht; qt,,1483,False,0.6341028809547424,False,0.0,False
2026,Energetický management v rezidenčních budovách s využitím strojového učení,knotková sára,https://vskp.vse.cz/100467_energeticky-management-v-rezidencnich-budovach-s-vyuzitim-strojoveho-uceni?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=15,energy management in residential buildings using machine learning,english,fakulta informatiky a statistiky,aplikovaná informatika,katedra informačních technologií,10. 5. 2026,2026,"this bachelor’s thesis focuses on predictive energy-flow optimization in residential households equipped with photovoltaic (pv) systems. the main challenge in maximizing pv efficiency is the temporal mismatch between solar generation and household consumption. to address this issue, this thesis proposes a data-driven approach to demand-side management that uses machine learning to forecast and shift high-intensity thermal loads. the core of the implementation is an architecture inspired by a multi-head temporal convolutional network (tcn), designed to predict a 24-hour horizon for three critical energy-flow variables: occupancy patterns, space heating demand, and domestic hot water temperature. these variables represent the significant flexible loads in a residential environment. an accurate prediction of these demands allows for the system to schedule heating cycles to align with peak solar production, thereby increasing the household’s self-consumption ratio and reducing reliance on the external grid. the prototype is developed as a node.js model that is integrated with the home assistant ecosystem. it uses a high-frequency dataset of over 2.5 million historical telemetry rows, collected from january 1 to march 8, 2026. technical contributions include a streaming generator, a branch-free huber loss function for sensor-noise resilience, and an mqtt-based actuation loop. following this data collection, during a 14-day operational training and testing phase (march 8 to march 22), the model executed 259 continuous inference cycles successfully, and it did so directly on edge hardware. in the end, the system achieved a 93.4% reduction in mean absolute error for thermal demand prediction following a 72-hour stabilization period. furthermore, the model accurately identified unoccupied periods, yielding 178 hours of preserved energy by correctly disabling heating systems. while a strict 0.5 confidence threshold introduced a conservative bias that favored energy savings over optimal user comfort, the results demonstrate that predictive tcn-inspired modeling is a highly viable and scalable framework for reducing operating costs and improving residential energy self-sufficiency.",energy optimization; smart home; machine learning,,2208,True,0.9211878776550293,True,0.99,True
2026,Využití umělé inteligence pro zvyšování běžeckého výkonu: přístup k optimalizaci tréninku pomocí promptového inženýrství,satekova aigerim,https://vskp.vse.cz/101328_vyuziti-umele-inteligence-pro-zvysovani-bezeckeho-vykonu-pristup-k-optimalizaci-treninku-pomoci-promptoveho-inzenyrstvi?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2026&page=15,enhancing running performance through ai: a prompt engineering approach to  training optimization,english,fakulta informatiky a statistiky,aplikovaná informatika,katedra informačního a znalostního inženýrství,13. 5. 2026,2026,"this thesis investigates how prompt engineering can unlock the coaching potential of large-language-model (llm) assistants for half-marathon preparation. its primary objective is to design and validate a prompting framework that enables chat-based ai systems to deliver structured, personalised training plans for runners with diverse experience levels, physiological profiles, and goals. the methodology combined a literature review, a survey on the real-world use of ai coaching tools, 12 prompt trials across three runner personas using gpt-4o and gemini 2.0 pro, analysis, and evaluation of an ai-generated plan.  the evaluation assessed their personalization, balance and variety of training stimuli, clarity, effectiveness. results show that prompts incorporating detailed athlete backgrounds, time-bound goals, and clear instructions improve plan quality and effectiveness compared to prompts lacking context. while both models demonstrated comparable adherence to general training principles, gemini 2.0 pro consistently prescribed more conservative paces, whereas gpt 4o adopted a more aggressive approach. however, both models mishandled tapers and defaulted to cautious volumes and less specific workouts when specific goals were omitted. the study concludes that current llms, guided by a proposed prompting framework, can draft periodised programmes for recreational runners. however, informed human oversight remains essential for monitoring objective and subjective load markers and refining plans.",generative artificial intelligence; large language models; prompt engineering; endurance running; training plans,,1513,False,0.7333792448043823,False,0.0,False
